class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Warrior	Protection	73	Ravager	228920	talent-choice	TraitNodeEntry	true	90	Cooldown	spec		90432	132880	1	Essential		class-baseline:SkillLineAbility:840;cdm-only:CooldownSetSpell		api	Throws a whirling weapon at your target that chases nearby enemies, inflicting 250 Physical damage to all enemies over 10.7 sec. Deals reduced damage beyond 8 targets.\n\nCleave and Whirlwind deal 50% increased damage while Ravager is active
Warrior	Protection	73	Berserker Shout	384100	talent-choice	TraitNodeEntry	true	60	Cooldown	class		90348	112211	1		Self-Heal 3 (Overflow)			api	Go berserk, removing and granting immunity to Fear, Sap, and Incapacitate effects for 6 sec.\n\nAlso remove fear effects from group members within 12 yds.
Warrior	Protection	73	Wrecking Throw	384110	talent-choice	TraitNodeEntry	true	45	Cooldown	class		90351	112215	1	Utility	Class 4 (Special)	cdm-only:CooldownSetSpell		api	Hurl your weapon at the enemy, causing 211 Physical damage, ignoring armor. Deals up to 500% increased damage to absorb shields.
Warrior	Protection	73	Challenging Shout	1161	class-baseline	SpecializationSpells	true	120	Cooldown						Utility	Class 6 (Dispel)	cdm-only:CooldownSetSpell		api	Taunts all enemies within 10 yds to attack you for 6 sec, and increases the threat you generate against them by 800% for 6 sec.
Warrior	Protection	73	Berserker Rage	18499	class-baseline	SkillLineAbility:840	true	60	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Go berserk, removing and granting immunity to Fear, Sap, and some Incapacitate effects for 6 sec.
Warrior	Protection	73	Warbreaker	209577	class-baseline	SkillLineAbility:840	true	60	Cooldown										api	Stomp the ground, causing a ring of corrupted spikes to erupt upwards, dealing 119 Shadow damage and applying the Colossus Smash effect to all nearby enemies.
Warrior	Protection	73	Neltharion's Fury	203524	class-baseline	SkillLineAbility:840	true	45	Cooldown										api	Enter a defensive posture, critically blocking all attacks while a stream of shadowflame erupts from Scale of the Earth-Warder, dealing 40 Shadowflame over 3 sec to all enemies in front of you. You can use defensive abilities while this is active.
Warrior	Protection	73	Odyn's Fury	205545	class-baseline	SkillLineAbility:840	true	45	Cooldown										api	Unleashes the fiery power Odyn bestowed the Warswords, dealing 182 Fire damage and an additional 29 Fire damage over 4 sec to all enemies within 14 yards.
Warrior	Protection	73	Victory Rush	118779	class-baseline	SkillLineAbility:840	true	30	Rotational						Utility		cdm-only:CooldownSetSpell		api	Strikes the target, causing 16 damage and healing you for 10% of your maximum health.\n\nOnly usable within 20 sec after you kill an enemy that yields experience or honor.
Warrior	Protection	73	Pummel	6552	class-baseline	SkillLineAbility:840	true	15	Rotational						Utility	Interrupt	cdm-only:CooldownSetSpell		api	Pummels the target, interrupting spellcasting and preventing any spell in that school from being cast for 5 sec.
Warrior	Protection	73	Shield Slam	23922	class-baseline	SkillLineAbility:840	true	9	Rotational						Essential	Rotational 1	cdm-only:CooldownSetSpell		api	Slams the target with your shield, causing 80 Physical damage.\n\nGenerates 15 Rage.
Warrior	Protection	73	Taunt	355	class-baseline	SkillLineAbility:840	true	8	Rotational						Utility	Taunt/Quick Access	cdm-only:CooldownSetSpell		api	Taunts the target to attack you, and increases the threat you generate against them by 800% for 6 sec.
Warrior	Protection	73	Execute	163201	class-baseline	SkillLineAbility:840	true	6	Rotational						Essential	Rotational 4	cdm-only:CooldownSetSpell		api	Attempts to finish off a foe, causing up to 170 Physical damage based on Rage spent. Only usable on enemies that have less than 20% health.
Warrior	Protection	73	Heroic Throw	57755	class-baseline	SkillLineAbility:840	true	6	Rotational							Class 3 (Tag)			api	Throws your weapon at the enemy, causing 12 Physical damage. Generates high threat.
Warrior	Protection	73	Charge	100	class-baseline	SkillLineAbility:840	true	1.5	Rotational						Utility	Class 1 (Movement)	cdm-only:CooldownSetSpell		api	Charge to an enemy, dealing 7 Physical damage, rooting it for 1 sec.\n\nGenerates 20 Rage.
Warrior	Protection	73	Shield Block	2565	class-baseline	SkillLineAbility:840	true	1	Rotational						Essential/Other	Rotational 5	cdm-only:CooldownSetSpell		api	Raise your shield, blocking all melee attacks against you for 6 sec.
Warrior	Protection	73	Attack	88163	class-baseline	SkillLineAbility:840	true	0	Rotational										api	Starts combat by attacking a target with a melee weapon.
Warrior	Protection	73	Battle Shout	6673	class-baseline	SkillLineAbility:840	true	0	Rotational							Buff			api	Increases the attack power of all raid and party members within 100 yards by 5% for 1 hour.
Warrior	Protection	73	Bladestorm	50622	class-baseline	SkillLineAbility:840	true	0	Rotational										api	You become a whirling storm of destructive force, striking all nearby targets with your main hand weapon for 96 Physical damage.
Warrior	Protection	73	Bladestorm Off-Hand	95738	class-baseline	SkillLineAbility:840	true	0	Rotational										api	You become a whirling storm of destructive force, striking all nearby targets with your off-hand weapon for 5 Physical damage.
Warrior	Protection	73	Bloodbath	113344	class-baseline	SkillLineAbility:840	true	0	Rotational										api	Assault the target in a bloodthirsty craze, dealing 181 Physical damage and restoring 3% of your health.\n\nBloodbath wounds the target to suffer 21 Bleed damage over 6 sec. Using Bloodbath on a target that is affected by Bloodbath extends the bleed by 6 sec.\n\nGenerates 8 Rage and has a 30% chance to Enrage you.
Warrior	Protection	73	Bloodthirst Heal	117313	class-baseline	SkillLineAbility:840	true	0	Rotational										api	Bloodthirst heals the Warrior for 3% of their health.
Warrior	Protection	73	Devastate	20243	class-baseline	SpecializationSpells	true	0	Rotational										api	A direct strike, dealing 44 Physical damage.
Warrior	Protection	73	Hamstring	1715	class-baseline	SkillLineAbility:840	true	0	Rotational						Buff	Slow	cdm-only:CooldownSetSpell		api	Maims the enemy for 5 Physical damage, reducing movement speed by 50% for 15 sec.
Warrior	Protection	73	Hotbar Slot 01	294184	class-baseline	SkillLineAbility:840	true	0	Rotational										none	
Warrior	Protection	73	Hotbar Slot 02	294189	class-baseline	SkillLineAbility:840	true	0	Rotational										none	
Warrior	Protection	73	Raging Blow	85384	class-baseline	SkillLineAbility:840	true	0	Rotational										api	A mighty blow with both weapons that deals a total of 77 Physical damage.\n\nGenerates 12 Rage.
Warrior	Protection	73	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Warrior	Protection	73	Slam	1464	class-baseline	SkillLineAbility:840	true	0	Rotational										api	Slams an opponent, causing 106 Physical damage.
Warrior	Protection	73	Trauma	215537	class-baseline	SkillLineAbility:840	true	0	Rotational										api	Slam, Whirlwind, and Execute now cause the target to bleed for 20% additional damage over 6 sec. Multiple uses accumulate increased damage.
Warrior	Protection	73	Whirlwind	1680	class-baseline	SkillLineAbility:840	true	0	Rotational										api	Unleashes a whirlwind of steel, striking all nearby targets for 74 Physical damage. Deals reduced damage beyond 5 targets.
Warrior	Protection	73	Whirlwind Off-Hand	44949	class-baseline	SkillLineAbility:840	true	0	Rotational										api	Unleashes a whirlwind of steel, striking all nearby enemies for 56 Physical damage. Deals reduced damage beyond 5 targets.
Warrior	Protection	73	Disarm	236077	pvp-talent	PvpTalent	true	45	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Disarm the enemy's weapons and shield for 5 sec. Disarmed creatures deal significantly reduced damage.
Warrior	Protection	73	Oppressor	205800	pvp-talent	PvpTalent	true	20	Rotational										api	You focus the assault on this target, increasing their damage taken by 3% for 6 sec. Each unique player that attacks the target increases the damage taken by an additional 3%, stacking up to 5 times.\n\nYour melee attacks refresh the duration of Focused Assault.
Warrior	Protection	73	Bodyguard	213871	pvp-talent	PvpTalent	true	15	Rotational						Utility		cdm-only:CooldownSetSpell		api	Protect an ally, causing 40% of all Physical damage they take to be transfered to you. When the target takes Physical damage, your Shield Slam cooldown has a 30% chance to be reset. Bodyguard is cancelled if the target is further than 20 yards from you. Lasts 1 min.\n\nOnly one target can be Bodyguarded at a time.
Warrior	Protection	73	Berserker Roar	1227751	pvp-talent	PvpTalent	false	0	Rotational										api	Berserker Shout also reduces the duration of the next crowd control effect within 5 sec by 50% on group members within 12 yds.
Warrior	Protection	73	Demolition	329033	pvp-talent	PvpTalent	false	0	Rotational										api	Reduces the cooldown of your Shattering Throw or Wrecking Throw by 50% and increases its damage to absorb shields by an additional 250%.
Warrior	Protection	73	Dragon Charge	206572	pvp-talent	PvpTalent	true	0	Rotational										api	Run at high speed at a distance in front of you. All enemies in your path will take 24 Physical damage and be knocked back.
Warrior	Protection	73	Morale Killer	199023	pvp-talent	PvpTalent	false	0	Rotational										api	Reduces the cooldown of Demoralizing Shout by 15 sec, and Demoralizing Shout now reduces the damage enemies deal to all targets, not just you.
Warrior	Protection	73	Power Through Adversity	1234791	pvp-talent	PvpTalent	false	0	Rotational										api	Second Wind reduces damage taken by 10% to 40%, with larger attacks being reduced by more.\n\nWhile Shield Wall is active, healing reductions do not apply to you.
Warrior	Protection	73	Rebound	213915	pvp-talent	PvpTalent	false	0	Rotational										api	Spell Reflection reflects the next 2 incoming spells cast on you and reflected spells deal 100% extra damage to the attacker.\n\nSpell Reflection's cooldown is increased by 10 sec.
Warrior	Protection	73	Safeguard	424654	pvp-talent	PvpTalent	false	0	Rotational										api	Intervene now has 2 charges and reduces the ally's damage taken by 20% for 5 sec.\n\nIntervene's cooldown is increased by 10 sec.
Warrior	Protection	73	Shield Bash	198912	pvp-talent	PvpTalent	false	0	Rotational										api	When Shield Slam is used on targets that are casting, it reduces their damage done by 15% for 8 sec and the cooldown is instantly reset.
Warrior	Protection	73	Storm of Destruction	236308	pvp-talent	PvpTalent	false	0	Rotational										api	Bladestorm, Ravager, and Demolish now snare all targets you hit by 60% for 6 sec and decrease their healing taken by 50% for 10 sec.
Warrior	Protection	73	Thunderstruck	199045	pvp-talent	PvpTalent	false	0	Rotational										api	After casting Avatar, Shockwave, or Stormbolt, your next Thunder Clap roots all targets it damages for 4 sec.
Warrior	Protection	73	Anger Management	152278	talent-passive	TraitNodeEntry	false	0	Rotational	class		108543	134032	1					api	Every 20 Rage you spend on attacks reduces the remaining cooldown on Avatar and Colossus Smash by 1 sec.
Warrior	Protection	73	Armor Specialization	1234769	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90306	112160	1					api	Armor increased by 6%.
Warrior	Protection	73	Armored to the Teeth	384124	talent-passive	TraitNodeEntry	false	0	Rotational	class		90366	112233	2					api	Gain Strength equal to 5% of your Armor.
Warrior	Protection	73	Arterial Bleed	440995	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Colossus	94799	119856	1					api	Colossal Might increases the damage of your Rend and Deep Wounds by 3% per stack.
Warrior	Protection	73	Avatar of the Storm	437134	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Mountain Thane	94805	117402	1					api	Casting Avatar grants you 2 charges of Thunder Blast and resets the cooldown of Thunder Clap.\n\nWhile Avatar is not active, Lightning Strikes have a 10% chance to grant you Avatar for 4 secs.\n\nThunder Blast\nYour next Thunder Clap becomes a Thunder Blast that deals Stormstrike damage.
Warrior	Protection	73	Barbaric Training	383082	talent-passive	TraitNodeEntry	false	0	Rotational	class		90347	112209	1					api	Slam, Whirlwind, and Cleave deal 10% more damage and 5% increased critical strike damage.
Warrior	Protection	73	Battle-Scarred Veteran	386394	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90435	112307	1	Buff		cdm-only:CooldownSetSpell		api	When your health is brought below 30%, you take 80% less damage for 8 sec and healing you receive is increased by 100%.\n\nCannot occur more than once every 3 min.
Warrior	Protection	73	Battlefield Commander	424742	talent-passive	TraitNodeEntry	false	0	Rotational	class		108544	134033	1					api	Your Shout abilities have additional effects.\n\n Battle Shout:\nGrants you an additional 3% attack power.\n\n Rallying Cry:\nGrants an additional 2% health and duration increased by 3 sec.\n\n Piercing Howl:\nRadius increased by 100%\n\n Berserker Shout:\nRadius increased by 100%.\n\n Intimidating Shout:\nCooldown reduced by 15 sec.
Warrior	Protection	73	Best Served Cold	202560	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90309	112163	1					api	Your dodges and parries make your Revenge cost no Rage 20% more frequently and increase the damage your free Revenges deal by 15%. Revenge increases the damage of your next Thunder Clap by 8%.
Warrior	Protection	73	Bloodborne	385704	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90264	112115	1					api	Your Deep Wounds and Rend deal 25% increased damage.
Warrior	Protection	73	Bloodsurge	384361	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90300	112154	1					api	Damage from Rend has a chance to generate 5 Rage.
Warrior	Protection	73	Boneshaker	429639	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Colossus	94789	117386	1					api	Shockwave's stun duration is increased by 1 sec and reduces the movement speed of affected enemies by 40% for 3 sec after the stun ends.
Warrior	Protection	73	Booming Voice	202743	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90314	112170	1					api	Demoralizing Shout also generates 20 Rage and increases damage you deal to affected targets by 20%.
Warrior	Protection	73	Bounding Stride	202163	talent-passive	TraitNodeEntry	false	0	Rotational	class		90355	112219	1					api	Reduces the cooldown of Heroic Leap by 15 sec and Heroic Leap also increases your movement speed by 70% for 3 sec.
Warrior	Protection	73	Brace For Impact	386030	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90304	112158	1	Buff		cdm-only:CooldownSetSpell		api	Using Shield Slam increases the damage of Shield Slam by 10% and the block value of your shield by 5% for 16 sec. Stacking up to 3 times.
Warrior	Protection	73	Brutal Vitality	384036	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90451	112325	1					api	8% of damage you deal adds to your active Ignore Pain or the next Ignore Pain you activate.\n\nYour next Ignore Pain can be increased by up to 4,582.
Warrior	Protection	73	Burst of Power	437118	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Mountain Thane	94807	117404	1	Buff		cdm-only:CooldownSetSpell		api	Lightning Strikes have a 15% chance to make your next 2 Bloodthirsts have no cooldown.
Warrior	Protection	73	Capacitance	1270724	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Mountain Thane	109809	136068	1					api	During Avatar, Thunder Blast extends Avatar's duration by 2.0 sec.
Warrior	Protection	73	Celeritous Conclusion	1270710	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Colossus	109812	136071	1	Buff		cdm-only:CooldownSetSpell		api	Demolish's final strike grants 10% Haste for 10 sec and increases the critical strike chance of your next Mortal Strike by 100%.
Warrior	Protection	73	Colossal Might	429634	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Colossus	94819	117416	1	Buff		cdm-only:CooldownSetSpell		api	Colossal Might increases damage dealt by your next Demolish by 5%, stacking up to 5 times.\n\nMortal Strike grants a stack of Colossal Might and Cleave grants a stack of Colossal Might when it strikes 3 or more targets.
Warrior	Protection	73	Conductivity	1270723	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Mountain Thane	109810	136069	1					api	Lightning Strike damage increased by 10% and critical strike damage increased by 10%.
Warrior	Protection	73	Crackling Thunder	203201	talent-passive	TraitNodeEntry	false	0	Rotational	class		95959	118853	1					api	Thunder Clap's radius is increased by 50% and it reduces affected target's movement speed by an additional 20%.
Warrior	Protection	73	Crashing Thunder	436707	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Mountain Thane	94816	117413	1					api	Stormstrike or Nature damage your abilities deal is increased by 5%. Stormstrike damage ignores Armor.\n\nThunder Clap damage increased by 30%.
Warrior	Protection	73	Cruel Strikes	392777	talent-passive	TraitNodeEntry	false	0	Rotational	class		90381	112248	2					api	Critical strike chance increased by 1% and critical strike damage of Execute increased by 5%.
Warrior	Protection	73	Crushing Force	382764	talent-passive	TraitNodeEntry	false	0	Rotational	class		108686	134226	1					api	Mortal Strike deals an additional 5% damage and deals 5% increased critical strike damage.
Warrior	Protection	73	Cut to the Bone	1270709	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Colossus	109813	136072	1					api	Mortal Strike critical strikes increase your Rend and Deep Wounds damage by 15% for 8 sec.
Warrior	Protection	73	Decimator	1270704	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Colossus	109814	136073	1					api	Demolish's final strike applies Deep Wounds to all targets at 100% effectiveness.
Warrior	Protection	73	Deep Wounds	1261060	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90310	112165	1	Buff		cdm-only:CooldownSetSpell		api	Execute inflicts Deep Wounds on the target.\n\n Deep Wounds\nCauses the target to suffer 50 Bleed damage over 6 sec. If this effect is reapplied, any remaining damage will be added to the new Deep Wounds.
Warrior	Protection	73	Defender's Aegis	397103	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90318	112174	1					api	Shield Wall gains 1 additional charge and its cooldown is reduced by 60 sec.
Warrior	Protection	73	Devastating Focus	1264330	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90296	112150	1	Buff		cdm-only:CooldownSetSpell		api	You focus on the target struck by your Devastator, dealing 30% additional Revenge damage to them.\n\nOnly one target can have your focus at a time.
Warrior	Protection	73	Devastator	236279	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90297	112151	1					api	Your auto-attacks deal an additional 44 Physical damage and have a 25% chance to reset the remaining cooldown on Shield Slam.
Warrior	Protection	73	Dominance of the Colossus	429636	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Colossus	94793	117390	1	Buff		cdm-only:CooldownSetSpell		api	Colossal Might stacks up to 10 times. If you would gain a stack of Colossal Might and are at max stacks, the cooldown of Demolish is reduced by 5 sec.\n\nEnemies affected by Demolish take up to 10% more damage from you and deal up to 10% less damage to you for 10 sec based on the number of stacks of Colossal Might consumed by Demolish.
Warrior	Protection	73	Double Time	103827	talent-passive	TraitNodeEntry	false	0	Rotational	class		90382	112249	1					api	Charge gains 1 additional charge and its cooldown is reduced by 3 sec.
Warrior	Protection	73	Earthquaker	440992	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Colossus	94789	119858	1					api	Shockwave also knocks enemies into the air and its cooldown is reduced by 5 sec.
Warrior	Protection	73	Enduring Alacrity	384063	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107577	132882	1					api	Increases Stamina by 5% and your Haste by 2%.
Warrior	Protection	73	Enduring Defenses	386027	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90311	112166	2					api	Shield Block lasts 1 sec longer.
Warrior	Protection	73	Fast Footwork	382260	talent-passive	TraitNodeEntry	false	0	Rotational	class		90344	112206	1					api	Movement speed increased by 5%.
Warrior	Protection	73	Fearless	1271925	talent-passive	TraitNodeEntry	false	0	Rotational	class		90348	112210	1					api	Cooldown of Berserker Rage is reduced by 50% and Berseker Rage removes all movement speed-impairing effects.
Warrior	Protection	73	Field Dressing	1271926	talent-passive	TraitNodeEntry	false	0	Rotational	class		110119	136626	1					api	Healing received increased by 3% and all self-healing increased by an additional 10%.
Warrior	Protection	73	Fight Through the Flames	452494	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90299	112153	1					api	Defensive Stance additionally reduces magic damage you take by 6%.
Warrior	Protection	73	Flashing Skies	437079	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Mountain Thane	94797	117394	1					api	Thunder Blast calls down a Lightning Strike on an enemy it hits.
Warrior	Protection	73	Focused Vigor	384067	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107578	132883	1					api	Increases Strength by 3% and your critical strike chance by 1%.
Warrior	Protection	73	Frothing Berserker	392792	talent-passive	TraitNodeEntry	false	0	Rotational	class		90352	112216	1					api	Mortal Strike and Cleave have a 20% chance to immediately refund 10% of the Rage spent.
Warrior	Protection	73	Fueled by Violence	383103	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90319	112176	1					api	You are healed for 85% of the Bleed damage dealt by Rend and Deep Wounds.
Warrior	Protection	73	Gathering Clouds	436201	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Mountain Thane	94792	117389	1					api	Your attacks trigger Lightning Strikes 30% more often.
Warrior	Protection	73	Ground Current	436148	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Mountain Thane	94800	117397	1					api	Lightning Strikes also deal 15 Nature damage to enemies near their target. Damage reduced beyond 5 targets.
Warrior	Protection	73	Heavy Handed	1235088	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90313	112169	1					api	Execute hits up to 2 additional targets for 70% damage.
Warrior	Protection	73	Heavy Repercussions	203177	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90312	112167	1					api	Shield Slam generates 2 more Rage and extends the duration of Shield Block by 1.0 sec.
