class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Rogue	Subtlety	261	Shuriken Toss	114014	class-baseline	SpecializationSpells	true	0	Rotational							Class 3 (Tag)			api	Throws a shuriken at an enemy target for 8 Physical damage.\n\nAwards 1 combo point.
Rogue	Subtlety	261	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Rogue	Subtlety	261	Sinister Strike	1752	class-baseline	SkillLineAbility:921	true	0	Rotational										api	Viciously strike an enemy, causing 31 Physical damage.\n\nAwards 1 combo point.
Rogue	Subtlety	261	Slice and Dice	315496	class-baseline	SkillLineAbility:921	true	0	Rotational						Buff		cdm-only:CooldownSetSpell		api	Finishing move that consumes combo points to increase attack speed by 50%. Lasts longer per combo point.\n   1 point  : 12 seconds\n   2 points: 18 seconds\n   3 points: 24 seconds\n   4 points: 30 seconds\n   5 points: 36 seconds
Rogue	Subtlety	261	Wound Poison	8679	class-baseline	SkillLineAbility:921	true	0	Rotational										api	Coats your weapons with a Lethal Poison that lasts for 1 hour. Each strike has a 30% chance to poison the enemy, which instantly inflicts 1 Nature damage and reduces all healing received by 8% for 12 sec, stacking up to 3 times.
Rogue	Subtlety	261	Smoke Bomb	359053	pvp-talent	PvpTalent	true	120	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Creates a cloud of thick smoke in an 8 yard radius around the Rogue for 5 sec. Enemies are unable to target into or out of the smoke cloud.
Rogue	Subtlety	261	Dismantle	207777	pvp-talent	PvpTalent	true	45	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Disarm the enemy, preventing the use of any weapons or shield for 5 sec.
Rogue	Subtlety	261	Death from Above	269513	pvp-talent	PvpTalent	true	30	Rotational						Essential		cdm-only:CooldownSetSpell		api	Finishing move that empowers your weapons with energy to perform a deadly attack.\n\nYou leap into the air and Eviscerate your target on the way back down, with such force that it has a 15% stronger effect.
Rogue	Subtlety	261	Control is King	354406	pvp-talent	PvpTalent	false	0	Rotational										api	Cheap Shot grants Slice and Dice for 15 sec and Kidney Shot restores 10 Energy per combo point spent.
Rogue	Subtlety	261	Dagger in the Dark	198675	pvp-talent	PvpTalent	false	0	Rotational										api	Each second while Stealth is active, nearby enemies within 12 yards take an additional 2% damage from you for 10 sec. Stacks up to 6 times.
Rogue	Subtlety	261	Distracting Mirage	354661	pvp-talent	PvpTalent	false	0	Rotational										api	Distract slows affected enemies by 60% and creates a Mirage that follows an enemy for 8 sec. Reactivate Distract to teleport to your Mirage's location.
Rogue	Subtlety	261	Maneuverability	197000	pvp-talent	PvpTalent	false	0	Rotational										api	Sprint has 50% reduced cooldown and 50% reduced duration.
Rogue	Subtlety	261	Preemptive Maneuver	1219122	pvp-talent	PvpTalent	false	0	Rotational										api	Feint decreases your damage taken by an additional 40% while stunned and its energy cost is reduced by 30%.
Rogue	Subtlety	261	Silhouette	197899	pvp-talent	PvpTalent	false	0	Rotational										api	Shadowstep's cooldown is reduced by 67% when cast on a friendly target.
Rogue	Subtlety	261	Thick as Thieves	221622	pvp-talent	PvpTalent	false	0	Rotational										api	Tricks of the Trade now increases the friendly target's damage by 15% for 6 sec.
Rogue	Subtlety	261	Thief's Bargain	354825	pvp-talent	PvpTalent	false	0	Rotational										api	The cooldowns of Shadow Blades, Vanish, and Feint are reduced by 20%, but using one reduces your damage by 10% for 6 sec.
Rogue	Subtlety	261	Airborne Irritant	200733	talent-passive	TraitNodeEntry	false	0	Rotational	class		90741	117740	1					api	Blind has 50% reduced cooldown, 70% reduced duration, and applies to all nearby enemies.
Rogue	Subtlety	261	Alacrity	193539	talent-passive	TraitNodeEntry	false	0	Rotational	class		90751	112643	2					api	Haste increased by 1.5%.
Rogue	Subtlety	261	Ancient Arts	1268932	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110432	137064	1	Buff		talent-passive:TraitNodeEntry;cdm-only:CooldownSetSpell		api	Damaging attacks that expend Shadow Techniques to generate combo points have a 15% chance per stack expended to create a Shadow Clone that repeats the attack for 50% of normal damage as Shadow.
Rogue	Subtlety	261	Bait and Switch	457034	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95106	126029	1					api	Evasion reduces magical damage taken by 15%. \n\nCloak of Shadows reduces physical damage taken by 20%.
Rogue	Subtlety	261	Blackjack	379005	talent-passive	TraitNodeEntry	false	0	Rotational	class		90686	117143	1					api	Enemies have 30% reduced damage and healing for 6 sec after Blind or Sap's effect on them ends.
Rogue	Subtlety	261	Cheat Death	31230	talent-passive	TraitNodeEntry	false	0	Rotational	class		90742	114737	1					api	Fatal attacks instead reduce you to 7% of your maximum health. For 3 sec afterward, you take 85% reduced damage. Cannot trigger more often than once per 6 min.
Rogue	Subtlety	261	Clear the Witnesses	1248793	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95110	117707	1					api	Fan of Knives damage increased by 60%.
Rogue	Subtlety	261	Clever Combatant	1276679	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	109763	136021	1					api	Shuriken Storm has 10% increased critical strike chance and now triggers Unseen Blade when available.
Rogue	Subtlety	261	Cloaked in Shadows	382515	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90733	112622	1	Buff		cdm-only:CooldownSetSpell		api	Vanish grants you a shield for 6 sec, absorbing damage equal to 18% of your maximum health.
Rogue	Subtlety	261	Cloud Cover	441429	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95116	117713	1	Buff		cdm-only:CooldownSetSpell		api	Activating Shadow Blades creates a cloud of smoke for 6 sec, allowing attacks from within the cloud to apply Fazed, stacking up to 2 additional times.\n\nEffect persists for 6 sec after leaving the cloud.
Rogue	Subtlety	261	Cold Blooded Killer	382245	talent-passive	TraitNodeEntry	false	0	Rotational	class		90748	112639	1	Buff		cdm-only:CooldownSetSpell		api	Critically striking with an attack that generates combo points increases the critical strike chance of your next finishing move by 10%.
Rogue	Subtlety	261	Corrupt the Blood	1248785	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95108	117705	1					api	Rupture damage increased by 20%.
Rogue	Subtlety	261	Coup de Grace	441423	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95115	117712	1	Buff		cdm-only:CooldownSetSpell		api	After 4 strikes with Unseen Blade, your next Eviscerate will be performed as a Coup de Grace, functioning as if it had consumed 5 additional combo points, and granting you 5 stacks of Flawless Form.
Rogue	Subtlety	261	Danger Sense	1267220	talent-passive	TraitNodeEntry	false	0	Rotational	class		90760	112652	1					api	You have a 20% chance to partially evade any damage dealt to you, reducing the damage it deals by 20%.
Rogue	Subtlety	261	Danse Macabre	382528	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90730	112618	1					api	While Shadow Dance is active, each different attack that generates or spends combo points lashes out at the target, dealing 150 Shadow damage.
Rogue	Subtlety	261	Dark Brew	382504	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90719	112607	1					api	Your weapon poisons have 10% increased application chance and now deal damage as Shadow instead of Nature.\n\nShadow damage increased by 10%.
Rogue	Subtlety	261	Dark Shadow	245687	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90732	112620	2					api	Shadow Dance increases all ability damage by 5%, and Shadowstrike and Shuriken Storm damage by an additional 5%.
Rogue	Subtlety	261	Darkest Night	457058	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95142	117739	1	Buff		cdm-only:CooldownSetSpell		api	When you consume the final Deathstalker's Mark from a target or your target dies, gain 30 Energy and Darkest Night, causing your next Envenom cast with 5 or more combo points to critically strike, deal 35% additional damage, and apply 3 stacks of Deathstalker's Mark to the target if no other Deathstalker's Mark is active.\n\nEnvenom cast with Darkest Night does not consume a stack of active Deathstalker's Marks.
Rogue	Subtlety	261	Deadened Nerves	231719	talent-passive	TraitNodeEntry	false	0	Rotational	class		110323	136881	1					api	Physical damage taken reduced by 5%.
Rogue	Subtlety	261	Deadly Precision	381542	talent-passive	TraitNodeEntry	false	0	Rotational	class		90743	112633	1					api	Increases the critical strike chance of your attacks that generate combo points by 5%.
Rogue	Subtlety	261	Death Perception	469642	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90706	112594	2					api	Find Weakness increases the damage of finishing moves by 5%.\n\nShadow Dance increases the damage of finishing moves by 5%.\n\nShadow Blades increases the damage of finishing moves by 5%.
Rogue	Subtlety	261	Deathstalker's Mark	457052	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95136	117733	1	Buff		cdm-only:CooldownSetSpell		api	Garrote applies 3 stacks of Deathstalker's Mark to your target, unless Deathstalker's Mark is already active. You learn Mark for Death.\n\nWhen you spend 5 or more combo points on attacks against a Marked target you consume an application of Deathstalker's Mark, dealing 54 Plague damage.\n\n\nMark for Death\nMove your active Deathstalker's Mark to your target.
Rogue	Subtlety	261	Deep Cuts	1267216	talent-passive	TraitNodeEntry	false	0	Rotational	class		94562	117145	1					api	Your finishing moves deal 6% increased damage.
Rogue	Subtlety	261	Deepening Shadows	185314	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90724	112612	1					api	Shadow Dance duration is increased by 150% of your Haste stat.\n\nCurrent bonus duration: 0.00 sec
Rogue	Subtlety	261	Deeper Daggers	382517	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90721	112609	1					api	Shadow damage increased by 8%.
Rogue	Subtlety	261	Deeper Stratagem	193531	talent-passive	TraitNodeEntry	false	0	Rotational	class		90750	112642	1					api	Gain 1 additional max combo point.\n\nYour finishing moves that consume more than 5 combo points have increased effects, and your finishing moves deal 5% increased damage.
Rogue	Subtlety	261	Devious Distractions	441263	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95133	117730	1					api	Secret Technique applies Fazed to any targets struck.
Rogue	Subtlety	261	Disorienting Strikes	441274	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95118	117715	1					api	Secret Technique has 10% reduced cooldown and allows your next 2 strikes of Unseen Blade to ignore its cooldown.
Rogue	Subtlety	261	Don't Be Suspicious	441415	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95134	120133	1					api	Blind and Shroud of Concealment have 10% reduced cooldown.\n\nPick Pocket and Sap have 10 yd increased range.
Rogue	Subtlety	261	Double Dance	394930	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101715	125619	1					api	Shadow Dance has 1 additional charge.
Rogue	Subtlety	261	Echoing Reprimand	470669	talent-passive	TraitNodeEntry	false	0	Rotational	class		90638	112524	1					api	After consuming a supercharged combo point, your next Mutilate also strikes the target with an Echoing Reprimand dealing 41 Physical damage.
Rogue	Subtlety	261	Elusiveness	79008	talent-passive	TraitNodeEntry	false	0	Rotational	class		90742	112632	1					api	Evasion also reduces damage taken by 20%, and Feint also reduces non-area-of-effect damage taken by 20%.
Rogue	Subtlety	261	Ephemeral Bond	426563	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90728	136808	1					api	Increases healing received by 8%.
Rogue	Subtlety	261	Ethereal Cloak	457022	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95106	117703	1					api	Cloak of Shadows duration increased by 2 sec.
Rogue	Subtlety	261	Exhilarating Execution	428486	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90701	136807	1					api	Your finishing moves heal you for 5% of damage done. At full health gain shielding instead, absorbing up to 10% of your maximum health.
Rogue	Subtlety	261	Fade to Nothing	382514	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90733	112621	1	Buff		cdm-only:CooldownSetSpell		api	Movement speed increased by 20% and damage taken reduced by 10% for 8 sec after gaining Stealth, Vanish, or Shadow Dance.
Rogue	Subtlety	261	Featherfoot	423683	talent-passive	TraitNodeEntry	false	0	Rotational	class		101714	125615	1					api	Sprint increases movement speed by an additional 30% and has 4 sec increased duration.
Rogue	Subtlety	261	Finality	382525	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90720	112608	2					api	Eviscerate and Black Powder have 15% increased critical strike damage bonus.
Rogue	Subtlety	261	Find Weakness	91023	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90690	112578	1	Buff		cdm-only:CooldownSetSpell		api	Your Stealth abilities allow you to see the flaws in enemies' defenses, causing your attacks to ignore 30% armor for 10 sec.
Rogue	Subtlety	261	Flashing Steel	1276630	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	109764	136022	1					api	Unseen Blade may now occur once every 15 sec and has 25% chance to strike twice.
Rogue	Subtlety	261	Flawless Form	441321	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95111	117708	1	Buff		cdm-only:CooldownSetSpell		api	Unseen Blade and Secret Technique increase the damage of your finishing moves by 4% for 12 sec. Max 5 stacks.
Rogue	Subtlety	261	Fleet Footed	378813	talent-passive	TraitNodeEntry	false	0	Rotational	class		90764	112657	1					api	Movement speed increased by 15%.
Rogue	Subtlety	261	Flickerstrike	441359	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95137	120131	1					api	Taking damage from an area-of-effect attack while Feint is active or dodging while Evasion is active refreshes your opportunity to strike with Unseen Blade.\n\nThis effect may only occur once every 5 sec.
Rogue	Subtlety	261	Follow the Blood	457068	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95131	126028	1					api	Fan of Knives and Crimson Tempest deal 30% additional damage while 2 or more enemies are afflicted with Rupture.
Rogue	Subtlety	261	Forced Induction	470668	talent-passive	TraitNodeEntry	false	0	Rotational	class		90638	112523	1					api	Increase the bonus granted when a damaging finishing move consumes a supercharged combo point by 1.
Rogue	Subtlety	261	Graceful Guile	423647	talent-passive	TraitNodeEntry	false	0	Rotational	class		90754	112646	1					api	Feint has 1 additional charge.
Rogue	Subtlety	261	Hoodwink	1276626	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	109765	136023	1					api	Fazed increases damage taken by an additional 3%.
Rogue	Subtlety	261	Hunt Them Down	457054	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95132	117729	1					api	Auto-attacks against Marked targets deal an additional 3 Plague damage.
Rogue	Subtlety	261	Improved Ambush	381620	talent-passive	TraitNodeEntry	false	0	Rotational	class		90692	112580	1					api	Ambush generates 1 additional combo point.
Rogue	Subtlety	261	Improved Backstab	319949	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90739	112629	1					api	Backstab has 15% increased critical strike chance.\n\nWhile behind your target, Backstab critical strikes grant Find Weakness for 10 sec.
Rogue	Subtlety	261	Improved Find Weakness	382512	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90704	112592	1					api	Find Weakness causes your attacks to ignore an additional 20% armor.
Rogue	Subtlety	261	Improved Secret Technique	1279444	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90715	112603	1					api	Secret Technique damage increased by 15%.
Rogue	Subtlety	261	Improved Shuriken Storm	319951	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90710	112598	1					api	Shuriken Storm has 15% increased critical strike chance.\n\nShuriken Storm critical strikes grant Find Weakness for 10 sec.
Rogue	Subtlety	261	Improved Sprint	231691	talent-passive	TraitNodeEntry	false	0	Rotational	class		90687	112575	1					api	Reduces the cooldown of Sprint by 60 sec.
Rogue	Subtlety	261	Improved Wound Poison	319066	talent-passive	TraitNodeEntry	false	0	Rotational	class		90637	112522	1					api	Wound Poison can now stack 2 additional times.
Rogue	Subtlety	261	Iron Stomach	193546	talent-passive	TraitNodeEntry	false	0	Rotational	class		90744	112634	1					api	Increases the healing you receive from Crimson Vial, healing potions, and healthstones by 25%.
Rogue	Subtlety	261	Leeching Poison	280716	talent-passive	TraitNodeEntry	false	0	Rotational	class		90758	112650	1					api	Adds a Leeching effect to your Lethal poisons, granting you 3.0% Leech.
Rogue	Subtlety	261	Lethality	382238	talent-passive	TraitNodeEntry	false	0	Rotational	class		90749	112640	2					api	Critical strike chance increased by 1%. Critical strike damage bonus of your attacks that generate combo points increased by 10%.
Rogue	Subtlety	261	Lingering Darkness	457056	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95109	117706	1	Buff		cdm-only:CooldownSetSpell		api	After Deathmark expires, gain 30% increased Nature damage for 30 sec.
Rogue	Subtlety	261	Lingering Shadow	382524	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90731	112619	1	Buff		cdm-only:CooldownSetSpell		api	After Shadow Dance ends, Backstab deals an additional 50% damage as Shadow, fading by 2.8% per sec.
Rogue	Subtlety	261	Mass Casualty	1273035	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	109760	136018	1					api	Deathstalker's Mark deals 40% of its normal damage to all other enemies within 8 yds that are afflicted by Rupture.
Rogue	Subtlety	261	Master Poisoner	378436	talent-passive	TraitNodeEntry	false	0	Rotational	class		90636	112521	1					api	Increases the non-damaging effects of your weapon poisons by 20%.
Rogue	Subtlety	261	Master of Shadows	196976	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90727	112615	1					api	Gain 30 Energy over 3 sec when you enter Stealth or activate Shadow Dance.
