class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Hunter	Marksmanship	254	Aspect of the Cheetah	186257	class-baseline	SkillLineAbility:795	true	180	Cooldown						Buff/Utility	Movement Ability	cdm-only:CooldownSetSpell		api	Increases your movement speed by 90% for 3 sec. Upon expiring, increases your movement speed by 30% for another 9 sec.
Hunter	Marksmanship	254	Aspect of the Turtle	186265	class-baseline	SkillLineAbility:795	true	180	Cooldown						Buff/Utility	Immune/Spell Immune/Movement	cdm-only:CooldownSetSpell		api	Causes all spells and attacks to miss and reduces all damage you take by 30% for 8 sec, but you cannot attack.
Hunter	Marksmanship	254	Exhilaration	109304	class-baseline	SkillLineAbility:795	true	120	Cooldown						Utility	Self-Heal 1	cdm-only:CooldownSetSpell		api	Heals you for 30% and your pet for 100% of maximum health.
Hunter	Marksmanship	254	Titan's Thunder	207068	class-baseline	SkillLineAbility:795	true	60	Cooldown										api	Discharge a massive jolt of electricity from Titanstrike into all your pets and Dire Beasts, causing them to deal up to 20 Nature damage to their target every 1 sec. for 8 sec.
Hunter	Marksmanship	254	Death Chakram	325028	class-baseline	SkillLineAbility:795	true	45	Cooldown										api	Throw a deadly chakram at your current target that will rapidly deal 11 Shadow damage 7 times, bouncing to other targets if they are nearby. Enemies struck by Death Chakram take 10% more Physical damage from you and your pet for 10 sec.\n\nEach time the chakram deals damage, its damage is increased by 15% and you generate 3 Focus.
Hunter	Marksmanship	254	Fury of the Eagle	203415	class-baseline	SkillLineAbility:795	true	45	Cooldown										api	Furiously strikes all enemies in front of you, dealing 748 Physical damage over 2.7 sec. Critical strike chance increased by 50% against any target below 20% health. Deals reduced damage beyond 8 targets.
Hunter	Marksmanship	254	Feign Death	5384	class-baseline	SkillLineAbility:795	true	30	Rotational						Buff/Utility	Personal Defensive 2	cdm-only:CooldownSetSpell		api	Feign death, tricking enemies into ignoring you. Lasts up to 6 min.
Hunter	Marksmanship	254	Freezing Trap	187650	class-baseline	SkillLineAbility:795	true	30	Rotational						Buff/Utility	Class 2 (CC)	cdm-only:CooldownSetSpell		api	Hurls a frost trap to the target location that incapacitates the first enemy that approaches for 1 min. Damage may break the effect. Limit 1. Trap will exist for 1 min.
Hunter	Marksmanship	254	Play Dead	209997	class-baseline	SkillLineAbility:795	true	30	Rotational										api	Playing Dead, tricking enemies into ignoring them. Lasts up to 6 min.
Hunter	Marksmanship	254	Wake Up	210000	class-baseline	SkillLineAbility:795	true	30	Rotational										api	Tell your pet to wake up.
Hunter	Marksmanship	254	Flare	1543	class-baseline	SkillLineAbility:795	true	20	Rotational							Class 6 (Dispel)			api	Exposes all hidden and invisible enemies within the targeted area for 20 sec.
Hunter	Marksmanship	254	Windburst	204147	class-baseline	SkillLineAbility:795	true	20	Rotational										api	Focuses the power of Wind through Thas'dorah, dealing 272 Physical damage to your target, and leaving behind a trail of wind for 5 sec that increases the movement speed of allies by 50%.
Hunter	Marksmanship	254	Feed Pet	6991	class-baseline	SkillLineAbility:795	true	10	Rotational										api	Feeds your pet the selected item, instantly restoring 50% of its total health. Not usable in combat.\n\nYou may use the Beast Lore ability to identify what types of foods your pet will eat.
Hunter	Marksmanship	254	Mend Pet	136	class-baseline	SkillLineAbility:795	true	10	Rotational							Self-Heal 2			api	Heals your pet for 50% of its total health over 10 sec.
Hunter	Marksmanship	254	Disengage	781	class-baseline	SkillLineAbility:795	true	1	Rotational						Utility	Taunt/Quick Access	cdm-only:CooldownSetSpell		api	Leap backwards.
Hunter	Marksmanship	254	Ancient Zandalari Knowledge	138430	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Learn the ancient Zandalari secrets of taming Direhorns.
Hunter	Marksmanship	254	Arcane Shot	185358	class-baseline	SkillLineAbility:795	true	0	Rotational							Rotational 2			api	A quick shot that causes 95 Arcane damage.
Hunter	Marksmanship	254	Beast Lore	1462	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Gathers information about the target beast, displaying diet, abilities, specialization, whether or not the creature is tameable, and if it is exotic.
Hunter	Marksmanship	254	Bestial Wrath	344572	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Sends you and your pet into a rage, instantly dealing 280 Physical damage to its target, and increasing all damage you both deal by 20% for 15 sec. Removes all crowd control effects from your pet.
Hunter	Marksmanship	254	Call Pet 1	883	class-baseline	SkillLineAbility:795	true	0	Rotational							Class 4 (Special)			api	Summons your first pet to you.
Hunter	Marksmanship	254	Call Pet 2	83242	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Summons your second pet to you.
Hunter	Marksmanship	254	Call Pet 3	83243	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Summons your third pet to you.
Hunter	Marksmanship	254	Call Pet 4	83244	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Summons your fourth pet to you.
Hunter	Marksmanship	254	Call Pet 5	83245	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Summons your fifth pet to you.
Hunter	Marksmanship	254	Chakrams	259398	class-baseline	SkillLineAbility:795	true	0	Rotational										db2-template+redirect-unresolved	$@spelldesc259381
Hunter	Marksmanship	254	Command Pet	272651	class-baseline	SkillLineAbility:795	true	0	Rotational						Utility		cdm-only:CooldownSetSpell		api	Commands your pet to perform its unique ability. This ability will transform based on the specialization of your active pet. \n\nFerocity: Primal Rage\nTenacity: Fortitude of the Bear\nCunning: Master's Call
Hunter	Marksmanship	254	Control Pet	93322	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Allows you to give commands to control your pet.
Hunter	Marksmanship	254	Dismiss Pet	2641	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Temporarily sends this pet away. You can call it back later.
Hunter	Marksmanship	254	Eagle Eye	6197	class-baseline	SpecializationSpells	true	0	Rotational										api	Changes your viewpoint to the targeted location for 1 min. Only usable outdoors.
Hunter	Marksmanship	254	Fetch	125050	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Command your pet to retrieve the loot from a nearby corpse within 40 yards.
Hunter	Marksmanship	254	Fireworks	127933	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Launch fireworks from your gun, bow or crossbow.
Hunter	Marksmanship	254	Hunter's Mark	257284	class-baseline	SkillLineAbility:795	true	0	Rotational						Buff	Free	cdm-only:CooldownSetSpell		api	Apply Hunter's Mark to the target, causing the target to always be seen and tracked by the Hunter.\n\nHunter's Mark increases the target's damage taken by 3%. Can only be applied to a target at a time.
Hunter	Marksmanship	254	Hybrid Kinship	242155	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Learn the secrets of taming Feathermanes.
Hunter	Marksmanship	254	Mecha-Bond Imprint Matrix	205154	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Allows you to tame pets in the Mechanical family.
Hunter	Marksmanship	254	Multi-Shot	257620	class-baseline	SpecializationSpells	true	0	Rotational							Rotational 5			api	Fires several missiles, hitting your current target and all enemies within 10 yards for 63 Physical damage. Deals reduced damage beyond 5 targets.
Hunter	Marksmanship	254	Revive Pet	982	class-baseline	SkillLineAbility:795	true	0	Rotational							Self-Heal 3 (Overflow)			api	Revives your pet, returning it to life with 100% of its base health.
Hunter	Marksmanship	254	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Hunter	Marksmanship	254	Steady Shot	56641	class-baseline	SkillLineAbility:795	true	0	Rotational							Rotational 4			api	A steady shot that causes 111 Physical damage.\n\nUsable while moving.\n\nGenerates 20 Focus.
Hunter	Marksmanship	254	Steel Trap	162487	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Hurls a Steel Trap to the target location that snaps shut on the first enemy that approaches, immobilizing them for 20 sec and causing them to bleed for 12 damage over 20 sec. \n\nDamage other than Steel Trap may break the immobilization effect. Trap will exist for 1 min. Limit 1.
Hunter	Marksmanship	254	Stopping Power	175686	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Placeholder for level 75 talented active ability.
Hunter	Marksmanship	254	Tame Beast	1515	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Tames a beast to be your companion. If you lose the beast's attention for any reason, the taming process will fail.\n\nYou must dismiss any active beast companions and have an empty Call Pet slot before you can begin taming a new beast. Only Beast Mastery specialized Hunters can tame Exotic Beasts.
Hunter	Marksmanship	254	Track Beasts	1494	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby beasts on the minimap.
Hunter	Marksmanship	254	Track Demons	19878	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby demons on the minimap.
Hunter	Marksmanship	254	Track Dragonkin	19879	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby dragonkin on the minimap.
Hunter	Marksmanship	254	Track Elementals	19880	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby elementals on the minimap.
Hunter	Marksmanship	254	Track Giants	19882	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby giants on the minimap.
Hunter	Marksmanship	254	Track Hidden	19885	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Greatly increases stealth detection and shows hidden units within detection range on the minimap.
Hunter	Marksmanship	254	Track Humanoids	19883	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby humanoids on the minimap.
Hunter	Marksmanship	254	Track Mechanicals	229533	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby mechanicals on the minimap.
Hunter	Marksmanship	254	Track Undead	19884	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby undead on the minimap.
Hunter	Marksmanship	254	Wailing Arrow	354831	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Fire an enchanted arrow, dealing 97 Shadow damage to your target and an additional 39 Shadow damage to all enemies within 8 yds of your target. Targets struck by a Wailing Arrow are silenced for 5 sec.
Hunter	Marksmanship	254	Wing Clip	195645	class-baseline	SkillLineAbility:795	true	0	Rotational						Buff/Utility		cdm-only:CooldownSetSpell		api	Maims the target, reducing movement speed by 50% for 15 sec.
Hunter	Marksmanship	254	Chimaeral Sting	356719	pvp-talent	PvpTalent	true	60	Cooldown						Utility	PvP	cdm-only:CooldownSetSpell		api	Stings the target, dealing 51 Nature damage and initiating a series of venoms. Each lasts 3 sec and applies the next effect after the previous one ends.\n\n Scorpid Venom:\n90% reduced movement speed.\n\n Spider Venom:\nSilenced.\n\n Viper Venom:\n20% reduced damage and healing.
Hunter	Marksmanship	254	Aspect of the Fox	1219162	pvp-talent	PvpTalent	false	0	Rotational										api	Aimed Shot may be cast while moving during Aspect of the Cheetah and Aspect of the Cheetah's delayed effect is increased by 4 sec.
Hunter	Marksmanship	254	Consecutive Concussion	357018	pvp-talent	PvpTalent	false	0	Rotational										api	Concussive Shot slows movement by an additional 10%. Using Steady Shot 3 times on a concussed enemy stuns them for 4 sec.
Hunter	Marksmanship	254	Diamond Ice	203340	pvp-talent	PvpTalent	false	0	Rotational										api	Victims of Freezing Trap can no longer be damaged or healed.  Freezing Trap is now undispellable, but has a 4 sec duration.
Hunter	Marksmanship	254	Hunting Pack	203235	pvp-talent	PvpTalent	false	0	Rotational										api	Aspect of the Cheetah has 50% reduced cooldown and grants its effects to allies within 15 yds.
Hunter	Marksmanship	254	Ranger's Finesse	248443	pvp-talent	PvpTalent	false	0	Rotational										api	Casting Aimed Shot provides you with Ranger's Finesse. After gaining 3 stacks of Ranger's Finesse, increase your next Volley's radius and duration by 50%.\n\nConsuming Ranger's Finesse reduces the remaining cooldown of Aspect of the Turtle by 20 sec.
Hunter	Marksmanship	254	Sniper's Advantage	1217102	pvp-talent	PvpTalent	false	0	Rotational										api	Trueshot and Volley increase the range of all shots by 30% for their duration.
Hunter	Marksmanship	254	Survival Tactics	202746	pvp-talent	PvpTalent	false	0	Rotational										api	Feign Death reduces damage taken by 90% for 2 sec.
Hunter	Marksmanship	254	Dash	61684	pet	SkillLineAbility:270	true	20	Rotational										db2-template	Increases your pet's movement speed by $s1% for $d.
Hunter	Marksmanship	254	Growl	2649	pet	SkillLineAbility:270	true	8	Rotational										db2-plain	Your pet growls at the target, generating threat, taunting the target to attack the pet.
Hunter	Marksmanship	254	Arcane Talons	1253846	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94970	117567	1					api	Sentinel's Mark further increases the damage of Wildfire Bomb by 50%
Hunter	Marksmanship	254	Aspect of the Hydra	470945	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103957	128377	1					api	Aimed Shot, Rapid Fire, and Arcane Shot now hit 1 additional target for 35% of their damage.
Hunter	Marksmanship	254	Avian Specialization	466867	talent-passive	TraitNodeEntry	false	0	Rotational	spec		104127	128710	1					api	The damage bonus of Spotter's Mark is increased by 20%.\n\nAdditionally, your Eagle learns how to Fetch.\n\n Spotter's Mark\nDamaging an enemy with abilities empowered by Precise Shots has a 30% chance to apply Spotter's Mark to the primary target, causing your next Aimed Shot to deal 20% increased damage to the target.
Hunter	Marksmanship	254	Banshee's Mark	467902	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Dark Ranger	94957	117554	1					api	Black Arrow and Bleak Powder critical strike damage increased by 10%.
Hunter	Marksmanship	254	Bleak Arrows	467749	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Dark Ranger	94961	117558	1					api	Your auto shot now deals Shadow damage, allowing it to bypass armor.\n\nAuto shot damage increased by 100%.
Hunter	Marksmanship	254	Bleak Powder	467911	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Dark Ranger	94974	117571	1					api	Black Arrow now explodes in a cloud of shadow and sulfur on impact, dealing 87 Shadow damage to all enemies within an 8 yd cone behind the target. Damage reduced beyond 8 targets.
Hunter	Marksmanship	254	Blighted Quiver	1264291	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Dark Ranger	94983	128238	1					api	You fire 2 additional Black Arrows during Withering Fire's barrage.\n\nBeast Cleave and Kill Cleave damage increased by 5%.
Hunter	Marksmanship	254	Born To Be Wild	266921	talent-passive	TraitNodeEntry	false	0	Rotational	class		102416	126481	2					api	The cooldown of Aspect of the Cheetah, and Aspect of the Turtle are reduced by 15 sec.
Hunter	Marksmanship	254	Bulletstorm	389019	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103962	128384	1	Other		cdm-only:CooldownSetSpell		api	Damage from Rapid Fire increases the damage of Aimed Shot by 1% for 15 sec, stacking up to 15 times.\n\nNew stacks do not refresh duration and are removed upon casting Rapid Fire.
Hunter	Marksmanship	254	Bullseye	204089	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103985	128407	1	Buff		cdm-only:CooldownSetSpell		api	When your abilities damage a target below 20% health, you gain 1% increased critical strike chance for 6 sec, stacking up to 30 times.
Hunter	Marksmanship	254	Calling the Shots	260404	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103958	128379	1					api	Trueshot's cooldown is reduced by 30 sec.
Hunter	Marksmanship	254	Can't Miss, Won't Miss	1253830	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94990	117587	1					api	Tip of the Spear damage bonus increased by 4%.\n\nTakedown duration increased by 2 sec.
Hunter	Marksmanship	254	Catlike Reflexes	1258404	talent-passive	TraitNodeEntry	false	0	Rotational	class		109486	135709	1					api	Aspect of the Cheetah's initial burst of speed is increased by 2.0 sec.
Hunter	Marksmanship	254	Cold Feet	1268671	talent-passive	TraitNodeEntry	false	0	Rotational	class		110153	136672	1	Buff		cdm-only:CooldownSetSpell		api	When your Freezing Trap breaks, the victim's movement speed is reduced by 70% for 4 sec.
Hunter	Marksmanship	254	Combat Experience	1268871	talent-passive	TraitNodeEntry	false	0	Rotational	class		110157	136677	1					api	Your Agility is increased by 3%.
Hunter	Marksmanship	254	Conditioning	1253887	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94980	117577	1					api	Your movement speed is increased by 8%.\n\nAspect of the Cheetah's cooldown is reduced by 30 sec.
Hunter	Marksmanship	254	Corpsecaller	1264289	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Dark Ranger	109801	136059	1					api	When summoning a Dire Beast, you have a 10% chance to instead summon a Dark Hound that deals significantly increased damage.
Hunter	Marksmanship	254	Critical Precision	1277572	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103955	128375	1					api	Precise Shots now increases the critical strike chance of Arcane Shot and Multi-Shot by 10%
Hunter	Marksmanship	254	Cunning	474440	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103986	128411	1					api	Your Spotting Eagle gains the Cunning specialization, granting you Master's Call and Pathfinding.\n\n Master's Call\nYour pet removes all root and movement impairing effects from itself and a friendly target, and grants immunity to all such effects for 4 sec.\n\n Pathfinding\nYour movement speed is increased by 8%.
Hunter	Marksmanship	254	Dark Chains	430712	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Dark Ranger	94960	117557	1	Buff		cdm-only:CooldownSetSpell		api	While in combat, Disengage will chain the closest target to the ground, causing them to move 40% slower until they move 8 yards away.
Hunter	Marksmanship	254	Deadeye	321460	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103972	128715	1					api	Kill Shot now has 2 charges and has its cooldown reduced by 2.0 sec.
Hunter	Marksmanship	254	Deathblow	343248	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109491	135714	1	Buff		cdm-only:CooldownSetSpell		api	Kill Command has a 0% chance to grant Deathblow.\n\n Deathblow\nThe cooldown of Kill Shot is reset. Your next Kill Shot can be used on any target, regardless of their current health.
Hunter	Marksmanship	254	Devilsaur Tranquilizer	459991	talent-passive	TraitNodeEntry	false	0	Rotational	class		102415	126479	1					api	If Tranquilizing Shot removes only an Enrage effect, its cooldown is reduced by 5 sec.
Hunter	Marksmanship	254	Disruptive Rounds	343244	talent-passive	TraitNodeEntry	false	0	Rotational	class		102395	126459	1					api	When Counter Shot interrupts a cast, gain 30 Focus.
Hunter	Marksmanship	254	Don't Look Back	450373	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94989	117586	1	Buff		cdm-only:CooldownSetSpell		api	Consuming Sentinel's Mark grants you an absorb shield equal to 10.0% of your maximum health.
Hunter	Marksmanship	254	Double Tap	473370	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109938	136232	1	Buff		cdm-only:CooldownSetSpell		api	Casting Trueshot or Volley grants Double Tap, causing your next Aimed Shot to fire again at 80% power, or your next Rapid Fire to fire 80% additional shots during its channel.
Hunter	Marksmanship	254	Eagle's Accuracy	473369	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103973	128395	2					api	Aimed Shot deals 5% increased damage.\n\nRapid Fire deals 10% increased damage.
Hunter	Marksmanship	254	Ebon Bowstring	467897	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Dark Ranger	94986	117583	1					api	Casting Black Arrow has a 15% chance to grant Deathblow.\n\n Deathblow\nThe cooldown of Kill Shot is reset. Your next Kill Shot can be used on any target, regardless of their current health.
Hunter	Marksmanship	254	Emergency Salve	459517	talent-passive	TraitNodeEntry	false	0	Rotational	class		102389	126452	1					api	Feign Death and Aspect of the Turtle removes poison and disease effects from you.
Hunter	Marksmanship	254	Feathered Frenzy	470943	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103984	128406	1					api	Trueshot sends your Spotting Eagle into a frenzy, instantly applying Spotter's Mark to your target. \n\nDuring Trueshot, your chance to apply Spotter's Mark is increased by 100%.
Hunter	Marksmanship	254	Focus Fire	1277546	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103979	128401	1	Buff		cdm-only:CooldownSetSpell		api	When Surging Shots resets the cooldown of Rapid Fire, the damage of your next Rapid Fire is increased by 20%.
Hunter	Marksmanship	254	Focused Aim	378767	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103987	128716	1					api	Consuming Precise Shots reduces the cooldown of Aimed Shot by 2.00 sec.
Hunter	Marksmanship	254	Guardian's Hide	1272094	talent-passive	TraitNodeEntry	false	0	Rotational	class		110164	136685	1					api	Your pet protects you at all times, reducing the damage you take by 3%. Your pet receives 100% of the damage it mitigates.
Hunter	Marksmanship	254	Guttural Roar	1258509	talent-passive	TraitNodeEntry	false	0	Rotational	class		102394	135704	1					api	Intimidation now also stuns nearby enemies for 1.0 sec.
Hunter	Marksmanship	254	Headshot	471363	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103972	128394	1	Buff		cdm-only:CooldownSetSpell		api	Damage from Kill Shot increases the damage your target receives from Kill Shot by 3%, stacking up to 10 times.
Hunter	Marksmanship	254	Horsehair Tether	472729	talent-passive	TraitNodeEntry	false	0	Rotational	class		110152	136670	1					api	When an enemy is stunned by Binding Shot, it is dragged to Binding Shot's center.
Hunter	Marksmanship	254	Hunter's Avoidance	384799	talent-passive	TraitNodeEntry	false	0	Rotational	class		102423	126489	1					api	Damage taken from area of effect attacks reduced by 5%.
Hunter	Marksmanship	254	Improved Aspect of the Cheetah	1258407	talent-passive	TraitNodeEntry	false	0	Rotational	class		109485	135708	1					api	The cooldown of Aspect of the Cheetah is reduced by 30 sec.
Hunter	Marksmanship	254	Improved Aspect of the Turtle	1258485	talent-passive	TraitNodeEntry	false	0	Rotational	class		102424	126490	1					api	The cooldown of Aspect of the Turtle is reduced by 30 sec.
Hunter	Marksmanship	254	Improved Feign Death	1258486	talent-passive	TraitNodeEntry	false	0	Rotational	class		109484	135706	2					api	The cooldown of Feign Death is reduced by 5 sec.
Hunter	Marksmanship	254	Improved Snaring	1268868	talent-passive	TraitNodeEntry	false	0	Rotational	class		102414	126478	1					api	Wing Clip slows an additional 25%.\n\nConcussive Shot slows an additional 10%.
Hunter	Marksmanship	254	Improved Traps	343247	talent-passive	TraitNodeEntry	false	0	Rotational	class		102418	126483	1					api	The cooldown of Tar Trap and Freezing Trap is reduced by 5.0 sec.
